Date,response
9/12/2017,291.464
9/13/2017,277.133
9/14/2017,214.172
9/15/2017,251.187
9/16/2017,246.419
9/17/2017,251.904
9/18/2017,292.832
9/19/2017,282.922
9/20/2017,284.252
9/21/2017,258.705
9/22/2017,264.854
9/23/2017,285.838
9/24/2017,282.367
9/25/2017,292.234
9/26/2017,287.504
9/27/2017,306.727
9/28/2017,299.412
9/29/2017,289.1099
9/30/2017,298.8543
10/1/2017,300.4961
10/2/2017,296.3808
10/3/2017,291.6762
10/4/2017,293.7053
10/5/2017,294.6775
10/6/2017,307.9348
10/7/2017,309.9895
10/8/2017,309.8113
10/9/2017,296.9962
10/10/2017,300.2754
10/11/2017,302.9383
10/12/2017,305.0869
10/13/2017,338.7749
10/14/2017,337.7705
10/15/2017,334.3066
10/16/2017,332.4421
10/17/2017,317.1249
10/18/2017,314.563
10/19/2017,307.3546
10/20/2017,303.5778
10/21/2017,299.0107
10/22/2017,295.5863
10/23/2017,286.5182
10/24/2017,298.1503
10/25/2017,296.9471
10/26/2017,296.3463
10/27/2017,295.5589
10/28/2017,295.7439
10/29/2017,303.9242
10/30/2017,302.7297
10/31/2017,302.3339
11/1/2017,292.0249
11/2/2017,285.4067
11/3/2017,304.6887
11/4/2017,300.5018
11/5/2017,291.9332
11/6/2017,300.3836
11/7/2017,294.9157
11/8/2017,309.8774
11/9/2017,321.2067
11/10/2017,299.5628
11/11/2017,314.5576
11/12/2017,310.4346
11/13/2017,317.8178
11/14/2017,337.5716
11/15/2017,334.1519
11/16/2017,330.273
11/17/2017,332.3321
11/18/2017,347.1581
11/19/2017,353.7606
11/20/2017,366.093
11/21/2017,360.6792
11/22/2017,378.8306
11/23/2017,411.1851
11/24/2017,473.3987
11/25/2017,467.6858
11/26/2017,472.5464
11/27/2017,482.1266
11/28/2017,475.9033
11/29/2017,427.233
11/30/2017,447.889
12/1/2017,465.6886
12/2/2017,465.1957
12/3/2017,466.4838
12/4/2017,469.858
12/5/2017,464.6696
12/6/2017,431.4523
12/7/2017,432.2923
12/8/2017,454.7135
12/9/2017,473.0155
12/10/2017,439.4622
12/11/2017,514.7134
12/12/2017,646.2645
12/13/2017,697.2884
12/14/2017,695.3877
12/15/2017,683.2197
12/16/2017,693.1872
12/17/2017,722.6964
12/18/2017,797.5247
12/19/2017,819.7842
12/20/2017,818.4094
12/21/2017,813.2359
12/22/2017,667.5561
12/23/2017,708.3814
12/24/2017,667.4999
12/25/2017,764.8873
12/26/2017,777.9546
12/27/2017,765.8395
12/28/2017,734.702
12/29/2017,753.8261
12/30/2017,699.2689
12/31/2017,756.9123
1/1/2018,772.5061
1/2/2018,881.3646
1/3/2018,963.6961
1/4/2018,952.0655
1/5/2018,967.7085
1/6/2018,1004.694
1/7/2018,1111.243
1/8/2018,1200.983
1/9/2018,1221.758
1/10/2018,1316.241
1/11/2018,1218.57
1/12/2018,1356.514
1/13/2018,1456.138
1/14/2018,1404.054
1/15/2018,1324.135
1/16/2018,1068.495
1/17/2018,1028.429
1/18/2018,1038.14
1/19/2018,1044.496
1/20/2018,1177.582
1/21/2018,1053.632
1/22/2018,1012.747
1/23/2018,986.8451
1/24/2018,989.8852
1/25/2018,1059.909
1/26/2018,1056.905
1/27/2018,1113.461
1/28/2018,1251.414
1/29/2018,1186.785
1/30/2018,1066.227
1/31/2018,1120.579
2/1/2018,1038.561
2/2/2018,913.6794
2/3/2018,964.6046
2/4/2018,835.6573
2/5/2018,696.3603
2/6/2018,794.1544
2/7/2018,758.3228
2/8/2018,817.9296
2/9/2018,880.2118
2/10/2018,862.1643
2/11/2018,816.0666
2/12/2018,864.792
2/13/2018,846.1758
2/14/2018,923.9082
2/15/2018,933.8695
2/16/2018,946.1175
2/17/2018,977.0699
2/18/2018,927.8115
2/19/2018,950.7482
2/20/2018,900.6418
2/21/2018,855.088
2/22/2018,815.0134
2/23/2018,870.4109
2/24/2018,845.9865
2/25/2018,851.6326
2/26/2018,871.985
2/27/2018,881.0072
2/28/2018,859.1262
3/1/2018,870.8586
3/2/2018,860.9717
3/3/2018,858.3014
3/4/2018,868.1216
3/5/2018,850.8935
3/6/2018,815.1014
3/7/2018,756.5464
3/8/2018,705.9534
3/9/2018,730.7114
3/10/2018,689.5716
3/11/2018,722.7489
3/12/2018,701.6532
3/13/2018,694.1213
3/14/2018,614.8743
3/15/2018,612.9266
3/16/2018,601.4621
3/17/2018,553.4781
3/18/2018,535.9294
3/19/2018,555.2681
3/20/2018,556.3788
3/21/2018,563.718
3/22/2018,539.2
3/23/2018,537.0062
3/24/2018,528.2611
3/25/2018,522.1407
3/26/2018,489.5097
3/27/2018,450.0089
3/28/2018,446.7511
3/29/2018,386.3318
3/30/2018,395.0115
3/31/2018,395.8042
4/1/2018,378.9655
4/2/2018,385.0494
4/3/2018,416.98
4/4/2018,381.4346
4/5/2018,383.3251
4/6/2018,371.2549
4/7/2018,385.12
4/8/2018,399.7265
4/9/2018,397.6987
4/10/2018,415.2372
4/11/2018,430.0392
4/12/2018,489.4018
4/13/2018,492.8288
4/14/2018,498.4141
4/15/2018,530.1783
4/16/2018,510.9605
4/17/2018,503.0061
4/18/2018,523.4855
4/19/2018,569.2469
4/20/2018,615.3707
4/21/2018,604.2075
4/22/2018,622.5057
4/23/2018,643.8047
4/24/2018,706.4938
4/25/2018,615.6679
4/26/2018,662.8347
4/27/2018,648.4583
4/28/2018,682.8805
4/29/2018,690.4507
4/30/2018,669.439
5/1/2018,673.81
5/2/2018,688.0575
5/3/2018,782.991
5/4/2018,785.6333
5/5/2018,817.8083
5/6/2018,794.8774
5/7/2018,751.0236
5/8/2018,753.1903
5/9/2018,751.8073
5/10/2018,726.2097
5/11/2018,678.9407
5/12/2018,685.8035
5/13/2018,732.9672
5/14/2018,733.195
5/15/2018,710.0462
5/16/2018,706.591
5/17/2018,672.6005
5/18/2018,693.7738
5/19/2018,695.8815
5/20/2018,715.3428
5/21/2018,699.7482
5/22/2018,647.4963
5/23/2018,584.3659
5/24/2018,601.5696
5/25/2018,585.3823
5/26/2018,587.9445
5/27/2018,572.3395
5/28/2018,516.5115
5/29/2018,565.9349
5/30/2018,560.6318
5/31/2018,578.958
6/1/2018,580.6013
6/2/2018,589.8614
6/3/2018,617.9003
6/4/2018,593.1159
6/5/2018,608.7876
6/6/2018,600.9063
6/7/2018,603.8687
